,community,unitprice,totalprice,count
1044,安徽省粮食局机关服务中心 ,24338.0,260.3333333333333,3
1045,安徽省话剧院 ,27308.0,178.25,4
1046,安徽省长江计量所小区 ,15262.666666666666,83.66666666666667,3
1047,安徽省门窗公司 ,16165.0,96.625,8
1048,安徽石油勘探开发公司宁国路宿舍 ,15272.0,104.0,2
1049,安徽经贸委宿舍冶金小区 ,27173.0,190.25,10
1050,安徽警官职业学院东区 ,15101.666666666666,125.0,3
1051,安徽路桥宿舍南区 ,14420.0,115.6,5
1052,安徽邮电职业技术学院 ,20624.0,146.5,4
1053,安拖新村 ,11148.142857142857,72.14285714285714,7
1054,安拖生活小区 ,10833.888888888889,73.64444444444445,9
1055,安然绿洲花园北园 ,17267.636363636364,245.54545454545453,11
1056,安然绿洲花园南园 ,17014.5,194.25,4
1057,安琪园小区 ,12660.0,124.6,5
1058,安粮中心 ,18079.7,231.3,10
1059,安粮云水居 ,28987.545454545456,367.27272727272725,11
1060,安粮兰桂公寓 ,26616.0,340.44444444444446,9
1061,安粮双景佳苑 ,11988.604395604396,124.08571428571427,91
1062,安粮城市广场 ,17049.055555555555,184.76666666666668,90
1063,安粮城市广场QQ公寓 ,14820.710280373833,86.19626168224299,107
1064,安美商业街 ,10583.0,148.0,1
1065,安达小区 ,11934.0,98.0,1
1066,安高城市天地 ,21110.79365079365,209.36507936507937,63
1067,宋都西湖花苑 ,28115.35714285714,324.9642857142857,28
1068,宏图新村 ,11138.2,74.84,10
1069,宝业东城广场 ,17600.454545454544,194.27272727272728,11
1070,宝业城市绿苑东区 ,16178.123287671233,187.4917808219178,73
1071,宝业城市绿苑北区 ,15728.357142857143,128.14285714285714,14
1072,宝业城市绿苑西区 ,18756.535714285714,222.60714285714286,28
1073,宝元雅苑 ,10305.42857142857,135.42857142857142,7
1074,宝利丰广场 ,16399.475609756097,93.06768292682926,164
1075,宝地家园 ,11607.09090909091,125.45454545454545,11
1076,宝宸时代花园 ,13950.470588235294,103.17647058823529,17
1077,宝文国际大厦 ,9000.333333333334,98.83333333333333,6
1078,宝文国际花园 ,11340.75,149.33333333333334,12
1079,宝文大厦 ,9913.25,70.25,4
1080,宝文都市公寓 ,9292.384615384615,54.3,13
1081,宝源雅居 ,9290.888888888889,93.66666666666667,9
1082,宝翠园 ,11649.565217391304,102.17391304347827,23
1083,宝能城 ,20283.5,191.6578947368421,38
1084,宝能城二期 ,19558.283333333333,214.355,60
1085,实嘉原创生活 ,13431.238095238095,146.03968253968253,63
1086,客运公司宿舍楼 ,10520.0,83.0,1
1087,宣城路101 ,15230.0,145.0,2
1088,宣城路27号 ,17676.0,155.0,1
1089,宣城路81号 ,23404.0,140.0,1
1090,宣城路91号 ,15916.0,186.8,1
1091,宣城路99号 ,17544.0,100.0,1
1092,家具厂商住楼 ,10039.0,98.0,1
1093,家和居 ,10841.8,123.4,10
1094,家天下一期 ,16893.78125,150.09375,32
1095,家天下三期 ,17162.938461538462,177.18769230769232,65
1096,家天下二期 ,16797.744680851065,163.5659574468085,47
1097,家天下北郡 ,12802.466666666667,111.01333333333334,75
1098,家天下四期 ,17267.74418604651,86.6046511627907,43
1099,宾馆小区 ,12095.0,153.5,2
1100,宿州路129号 ,23560.333333333332,128.66666666666666,3
1101,宿州路163号 ,21646.0,90.0,1
1102,宿州路169号 ,19129.0,151.975,4
1103,宿州路211号 ,21246.0,116.0,1
1104,宿州路296号 ,20412.0,120.0,1
1105,宿州路310号 ,15056.0,95.0,1
1106,宿州路小学综合恢复楼 ,17943.0,116.0,2
1107,宿松小区 ,17274.0,130.0,1
1108,富世广场 ,16058.237288135593,141.33559322033898,59
1109,富康居小区 ,13000.0,130.0,1
1110,富源小区 ,15775.8,169.25,10
1111,富苑小区 ,7966.0,71.0,1
1112,富荣大厦 ,11392.0,83.25,4
1113,富马庄园 ,7150.0,58.0,1
1114,寰宇上都大厦 ,13042.111111111111,76.73333333333333,45
1115,寿春五巷 ,20994.666666666668,116.66666666666667,6
1116,寿春六巷 ,27460.0,144.0,2
1117,寿春四巷 ,20804.333333333332,89.66666666666667,3
1118,寿春新村 ,15706.272727272728,109.45454545454545,11
1119,寿春路141号 ,17060.666666666668,97.33333333333333,3
1120,寿春路159号 ,16379.0,70.0,1
1121,寿春路195号 ,34353.0,118.0,1
1122,少荃家园 ,7121.5,47.5,4
1123,尚品御园 ,15916.0,167.03571428571428,14
1124,尚成花园 ,16532.314814814814,165.32407407407408,54
1125,尚泽大都会 ,14489.40909090909,171.09772727272727,44
1126,尚泽琪瑞公馆 ,11037.5,100.25,4
1127,尚泽琪瑞康郡 ,11043.35294117647,111.52941176470588,17
1128,尚泽紫金公馆 ,15148.125,145.5,16
1129,居河园 ,12539.666666666666,106.33333333333333,3
1130,屯小宿舍 ,14507.0,86.6,5
1131,屯溪路259号 ,11900.0,75.0,2
1132,屯溪路261号 ,13691.8,79.2,5
1133,屯溪路276号宿舍 ,18000.0,108.0,1
1134,屯溪路59号 ,14602.333333333334,90.0,3
1135,屯溪路马冲巷15号 ,21875.0,175.0,1
1136,山水东苑 ,19933.333333333332,276.0,3
1137,山水名城 ,24705.3125,333.875,16
1138,山水西苑 ,19191.666666666668,274.6666666666667,3
1139,山水间花园 ,17902.79104477612,149.3417910447761,67
1140,山湖新村 ,16222.0,75.85714285714286,7
1141,山湖苑东区 ,12599.111111111111,88.72222222222223,9
1142,山湖苑西区 ,12501.6,106.28,20
1143,岚翠苑 ,18855.0,380.0,1
1144,岭湖墅 ,21844.5,416.61764705882354,34
1145,岳枫园 ,15508.142857142857,152.85714285714286,14
1146,岳西东村 ,15304.6,111.86666666666666,15
1147,岳西新村 ,15504.771428571428,106.42857142857143,35
1148,岸上玫瑰 ,29628.11111111111,380.05555555555554,18
1149,岸上玫瑰北区 ,27412.666666666668,336.6666666666667,3
1150,峰尚国际 ,12810.216216216217,77.43243243243244,37
1151,巢湖西路新汽车站综合楼 ,10556.6,98.6,5
1152,巢湖路219号 ,11267.666666666666,93.66666666666667,3
1153,巢湖路水利局宿舍 ,10704.0,70.0,1
1154,工业区 ,8725.0,69.8,1
1155,工商小区 ,12861.833333333334,113.83333333333333,6
1156,工矿厂生活区 ,14139.0,100.0,1
1157,工行宿舍 ,18540.0,165.0,1
1158,左岸文化村 ,8709.0,91.66666666666667,9
1159,巴厘·阳光 ,15439.4,141.2,10
1160,巴黎春天 ,13165.171428571428,161.45714285714286,70
1161,巴黎春天爱丽舍三期 ,13838.931034482759,126.7103448275862,29
1162,巴黎都市凯旋宫 ,22168.054054054053,231.072972972973,37
1163,巴黎都市波旁宫 ,22995.4,264.92,25
1164,巴黎都市美泉宫 ,22804.809523809523,247.7595238095238,42
1165,市一院宿舍 ,23116.666666666668,150.33333333333334,9
1166,市三十四中宿舍 ,14379.0,93.0,1
1167,市二院宿舍 ,13141.333333333334,88.0,3
1168,市委党校宿舍 ,12677.0,92.66666666666667,3
1169,市委机关宿舍 ,30351.833333333332,210.83333333333334,6
1170,市建三公司宿舍 ,14958.0,101.88888888888889,9
1171,市建三公司小区 ,14368.0,117.66666666666667,3
1172,市建委宿舍 ,45306.0,180.0,1
1173,市总工会宿舍 ,13469.0,99.5,4
1174,市政东所宿舍 ,10772.0,52.333333333333336,3
1175,市政太湖住宅区 ,13054.5,109.0,2
1176,市政小区三区 ,18405.0,128.0,1
1177,市政小区二区 ,13535.0,70.0,1
1178,市政府小区 ,12166.0,83.0,3
1179,市政新颜小区 ,14493.0,105.0,1
1180,市教育局宿舍 ,19622.5,140.0,2
1181,市经信委职工住宅 ,14464.0,165.0,1
1182,市计委小区 ,13873.0,118.0,1
1183,帝徽苑 ,11623.916666666666,97.83333333333333,12
1184,帝豪大厦 ,8491.0,478.0,1
1185,帝豪星港湾 ,14012.675,164.375,80
1186,常青棉织厂住宅楼 ,14228.2,136.0,5
1187,常青花园 ,15547.75,190.0,4
1188,常青花园东区 ,23906.5,459.0,2
1189,幸福人家 ,15358.254237288136,133.38305084745764,59
1190,幸福园小区 ,11978.333333333334,102.83333333333333,6
1191,幸福大街东区 ,15414.4375,133.75,16
1192,幸福大街西区 ,14580.373134328358,79.31641791044777,67
1193,幸福楼 ,7864.0,65.0,1
1194,幸福花园 ,10454.166666666666,96.83333333333333,6
1195,幸福里程 ,20321.666666666668,162.33333333333334,9
1196,幸福金色年华 ,18235.533333333333,154.46666666666667,15
1197,幸福金色湖畔 ,18136.5,193.25,4
1198,广利花园北区 ,18983.166666666668,238.66666666666666,6
1199,广利花园南区 ,18381.222222222223,268.5925925925926,27
1200,广厦之家宿舍楼 ,9653.0,150.0,1
1201,广和花园 ,12685.0,110.8,5
1202,广电厅宿舍 ,25814.0,300.0,1
1203,广电小区 ,16302.57142857143,120.71428571428571,7
1204,广福花园A区 ,14021.75,112.3125,8
1205,广福花园B区 ,14956.0,109.66666666666667,3
1206,广视花园 ,18061.545454545456,290.6818181818182,22
1207,广视花园东区 ,17775.954545454544,268.8181818181818,22
1208,庆丰小区 ,10300.0,80.2,4
1209,庆徽苑 ,11172.064516129032,111.75806451612904,31
1210,庐东公寓 ,8597.0,105.0,1
1211,庐南星河家园东区 ,11195.666666666666,125.66666666666667,3
1212,庐州小区 ,12497.6,137.0,5
1213,庐江路29号 ,22298.5,170.9333333333333,6
1214,庐江路98号 ,30796.5,244.5,2
1215,庐阳佳苑D组团 ,18917.125,224.25,8
1216,庐阳佳苑E组团 ,18757.0,219.5,4
1217,庐阳柳林苑 ,17315.70588235294,210.1764705882353,17
1218,庐阳瑞园 ,16106.0,175.42857142857142,7
1219,庐阳馨苑 ,17180.333333333332,187.57142857142858,21
1220,店岗新村 ,9833.25,80.75,4
1221,庙东街 ,25447.8,108.2,5
1222,庙东街8号 ,20803.0,180.0,1
1223,康乐新村 ,11664.636363636364,58.81818181818182,11
1224,康兴园 ,12464.375,95.25,8
1225,康利园 ,13381.375,120.4375,16
1226,康城水云间 ,13076.560975609756,156.30609756097562,82
1227,康城静林湾 ,14016.08,130.86,50
1228,康宁家园 ,12504.5,161.825,4
1229,康居时代家园 ,13282.466666666667,201.0,15
1230,康居时代家园南区 ,13684.875,233.5625,8
1231,康居苑小区 ,14129.181818181818,90.45454545454545,11
1232,康居馨苑 ,14808.2,177.73333333333332,15
1233,康徽苑 ,11366.595238095239,112.73809523809524,84
1234,康良小区 ,17409.333333333332,128.5,6
1235,建业领翔花园 ,18405.782608695652,156.0,46
1236,建工大厦 ,9993.0,85.0,1
1237,建材三厂生活小区 ,8473.75,71.25,4
1238,建材局宿舍(庐阳) ,21740.0,170.0,1
1239,建材局宿舍(蜀山) ,14000.0,105.0,1
1240,建派小区 ,13786.333333333334,130.66666666666666,3
1241,建设小区 ,11114.5,59.833333333333336,6
1242,建邦皇嘉锦苑一期 ,10163.57142857143,89.0,7
1243,建邦皇嘉锦苑二期 ,10367.5,94.3,10
1244,建馨园 ,11809.666666666666,75.33333333333333,3
1245,开元西大院 ,12829.666666666666,92.66666666666667,3
1246,开拓环球世家 ,13484.351351351352,134.3891891891892,37
1247,开源馨居 ,11340.92857142857,117.36428571428571,14
1248,张洼路 ,11550.0,82.0,1
1249,张洼路瑞锦小区 ,8374.0,100.0,1
1250,张洼路郊建公司 ,10644.0,83.5,1
1251,当代MOMΛ ,29595.074074074073,457.4,27
1252,当代MOMΛ未来城 ,11411.921686746988,118.67048192771084,166
1253,当涂小区 ,11075.666666666666,73.66666666666667,3
1254,彩虹大厦 ,11522.416666666666,62.0,12
1255,彩虹家园 ,14299.5,249.75,4
1256,彩虹新城 ,10299.89552238806,108.11641791044777,67
1257,彩虹新城北区 ,10334.866666666667,97.33333333333333,15
1258,彩虹苑 ,14469.0,155.0,2
1259,御华园 ,13941.555555555555,218.11111111111111,9
1260,御安西苑 ,14742.057692307691,157.40384615384616,52
1261,御景前城 ,18074.647058823528,159.05882352941177,17
1262,御景嘉苑 ,11662.325,116.325,40
1263,御景城 ,18309.134615384617,175.8653846153846,52
1264,御景山庄 ,20207.0,499.0,1
1265,御景湾 ,17481.47142857143,184.98,70
1266,御景花园 ,11290.9375,106.8,16
1267,御景花园二期 ,11215.241379310344,104.58620689655173,29
1268,御湖观邸 ,16650.390625,185.4828125,64
1269,御琴湾 ,17052.447368421053,168.57894736842104,38
1270,德信文锦新城 ,16070.125,215.46875,32
1271,德邦翠馨居 ,12367.34375,134.5625,32
1272,徽乡居 ,11782.285714285714,100.0,7
1273,徽京剧院 ,31054.0,179.66666666666666,3
1274,徽商优山美地 ,15020.153846153846,94.46923076923078,39
1275,徽商国际大厦 ,16217.5,156.125,8
1276,徽商城市庭院 ,20854.0,424.6666666666667,6
1277,徽商城市风景 ,16294.219512195123,186.33658536585367,41
1278,徽商小区 ,17978.25,144.0,4
1279,徽商望湖苑 ,15655.315789473685,130.73684210526315,19
1280,徽州人家 ,11297.285714285714,164.14285714285714,7
1281,徽州大道 ,17740.0,136.6,5
1282,徽州大道453号 ,11284.5,84.0,2
1283,徽州大道681号 ,15775.5,119.0,2
1284,徽州家园 ,11317.0,117.4,5
1285,徽盐世纪广场 ,23819.0,274.6307692307692,13
1286,快达小康苑 ,12668.2,131.68,10
1287,思和苑小区 ,13442.3,125.5,10
1288,怡园小区 ,13040.75,187.0,4
1289,怡园小区东区 ,9237.5,99.0,2
1290,怡园小区西区 ,8678.5,79.0,2
1291,怡园新村 ,13829.0,131.1,10
1292,怡康园 ,12172.222222222223,149.55555555555554,9
1293,怡景公寓 ,13139.0,180.0,1
1294,怡景花园 ,23071.0,526.0,1
1295,怡景苑 ,17219.363636363636,176.54545454545453,11
1296,怡然居 ,13008.2,172.84,5
1297,怡秀山庄 ,18583.5,257.0,2
1298,怡缘 ,15198.625,207.625,16
1299,怡莲新城 ,12527.166666666666,148.27777777777777,18
1300,怡馨苑 ,11490.391304347826,118.91304347826087,23
1301,急救中心宿舍 ,25259.666666666668,209.66666666666666,3
1302,恒丰嘉园 ,12534.9,136.9,10
1303,恒丰大厦C座 ,8975.0,140.0,1
1304,恒兴广场 ,12712.780821917808,86.83013698630137,73
1305,恒南小区 ,11568.5,74.0,2
1306,恒大中央广场 ,19631.115384615383,251.80384615384614,52
1307,恒大中心 ,19448.214285714286,243.57142857142858,28
1308,恒大华府 ,23581.577464788734,375.33098591549293,71
1309,恒大城 ,12687.47899159664,158.35966386554622,238
1310,恒大帝景 ,11313.237942122187,125.78649517684887,311
1311,恒大水晶国际广场 ,22282.0,233.35135135135135,37
1312,恒大绿洲 ,11610.0,112.5,14
1313,恒泰但丁堡阿奎利亚 ,11626.82142857143,110.53571428571429,28
1314,恒泰城品湖畔 ,11648.914285714285,109.12857142857143,35
1315,恒泰城品阿奎利亚 ,11689.264705882353,117.84558823529412,68
1316,恒泰城宫 ,13692.64705882353,103.52941176470588,17
1317,恒泰悦城 ,15325.101265822785,98.75949367088607,79
1318,恒泰米兰堡 ,10549.732673267326,83.36138613861387,101
1319,恒泰阿奎利亚北区 ,10467.058823529413,117.94117647058823,17
1320,恒泰风格城市 ,14096.544217687075,93.88027210884354,147
1321,恒生阳光城 ,15241.277777777777,158.05555555555554,36
1322,恒盛皇家花园 ,14765.906976744185,156.78604651162792,43
1323,恒盛豪庭 ,18900.895833333332,196.58333333333334,48
1324,恒福花园 ,11495.57142857143,81.64285714285714,14
1325,恒缘时代广场 ,9927.384615384615,105.84615384615384,13
1326,恒通生活区 ,11822.625,84.98125,16
1327,悦湖山院 ,23056.636363636364,377.27272727272725,11
1328,惠园 ,10780.238095238095,132.84761904761905,21
1329,惠康小区 ,10945.75,107.0,4
1330,惠民新村 ,12639.416666666666,109.75833333333333,24
1331,成套局宿舍 ,24661.0,185.0,1
1332,戴安桥巷 ,12694.4,74.8,5
1333,手表厂小区 ,13664.818181818182,83.45454545454545,11
1334,托斯卡纳小镇 ,11464.4,99.39555555555556,45
1335,报业园 ,17961.809523809523,222.38095238095238,42
1336,报业园东区 ,16482.625,224.375,8
1337,拓基城市广场 ,18455.565217391304,185.08695652173913,23
1338,拱辰街41号 ,15956.0,105.0,1
1339,拱辰街73号 ,19225.571428571428,90.28571428571429,7
1340,振兴苑 ,10698.333333333334,116.0,3
1341,振源新村 ,12582.5,89.5,4
1342,振荣锦尚公馆 ,7430.5,74.0,2
1343,排头社区 ,7732.0,65.33333333333333,3
1344,搪瓷厂宿舍 ,15472.0,82.0,1
1345,摩恩时代花园 ,8488.333333333334,105.66666666666667,3
1346,撮造山巷 ,18192.5,79.5,6
1347,操兵巷 ,21745.25,128.75,4
1348,政园小区 ,10878.666666666666,107.33333333333333,3
1349,教委宿舍 ,13952.0,91.25,4
1350,教师南村 ,14205.875,129.875,8
1351,教师新村 ,15255.15,158.3,20
1352,教育局肥西路职工住宅楼 ,14157.5,112.5,2
1353,文一云河湾 ,13563.615384615385,120.87179487179488,39
1354,文一名都 ,11569.0,106.26388888888889,36
1355,文一名门东隅 ,11235.888888888889,105.11111111111111,9
1356,文一名门云河湾 ,11600.76923076923,118.06153846153846,13
1357,文一名门北郡 ,11846.193548387097,112.53010752688171,93
1358,文一名门华府 ,15510.823529411764,148.35294117647058,17
1359,文一名门南郡 ,15205.869565217392,141.7391304347826,23
1360,文一名门名城 ,14297.175,149.77,40
1361,文一名门学府 ,16331.375,162.875,8
1362,文一名门学府里 ,23809.846153846152,121.76923076923077,13
1363,文一名门广场 ,12346.0,50.0,1
1364,文一名门御府 ,15912.066666666668,141.13333333333333,30
1365,文一名门河畔 ,11262.857142857143,111.14285714285714,7
1366,文一名门湖畔 ,16002.115384615385,135.39038461538462,52
1367,文一名门湖语 ,24516.565217391304,280.95652173913044,23
1368,文一名门皇马 ,12087.0,127.5,2
1369,文一名门皇马A区 ,12910.6,134.0,5
1370,文一名门皇马D区 ,12809.153846153846,131.53846153846155,13
1371,文一名门绿洲 ,15179.25,142.56985294117646,136
1372,文一名门金隅 ,8395.0,32.0,1
1373,文一名门首府 ,23805.753623188404,271.18840579710144,69
1374,文一品一墅 ,23107.4,694.2,5
1375,文一国际 ,11422.05,102.8,20
1376,文一塘溪津门 ,25162.923076923078,367.38461538461536,13
1377,文一星河港湾 ,13441.058823529413,122.82352941176471,17
1378,文一西溪湾 ,14038.666666666666,155.0,24
1379,文一豪门金地 ,22847.85714285714,375.2857142857143,7
1380,文一锦门北韵 ,13895.6,141.4,5
1381,文一锦门学府里 ,14783.0,149.66666666666666,3
1382,文一锦门学院里 ,13097.0,118.0,1
1383,文一陶冲湖城市广场 ,13096.37037037037,122.35925925925925,81
1384,文化厅宿舍 ,18971.0,175.0,1
1385,文华阁 ,29132.615384615383,178.23076923076923,13
1386,文园小区 ,15131.0,174.0,2
1387,文德公园里 ,14669.0,130.5,2
1388,文德艺墅 ,12581.0,117.0,1
1389,文惠园 ,21191.0,178.0,1
1390,文昌家园 ,14519.8,132.4,5
1391,文昌新村 ,13041.923076923076,98.42307692307692,13
1392,文昌雅居 ,13544.785714285714,132.92857142857142,42
1393,文苑巷 ,10927.5,127.5,2
1394,文馨园 ,18517.222222222223,202.0,9
1395,斌峰中心城 ,11372.538461538461,109.3076923076923,13
1396,斌峰御云府 ,10942.307692307691,97.23076923076923,13
1397,斌峰未来城 ,10310.0,90.0,1
1398,斌锋和睦公馆 ,14133.5,134.0,2
1399,斌锋时代城 ,11867.333333333334,122.0,3
1400,斌锋未来城 ,10554.0,99.54285714285713,7
1401,斌锋观邸 ,11954.857142857143,117.42857142857143,7
1402,斯瑞新景苑 ,9947.90909090909,122.04545454545455,44
1403,新世界市中心 ,18305.4375,156.16875,16
1404,新丽公寓 ,19594.0,80.0,1
1405,新创益民家园 ,10571.0,101.5,6
1406,新加坡花园城 ,16798.822784810127,222.9620253164557,79
1407,新华九龙首府 ,16310.655172413793,184.91724137931035,29
1408,新华书店宿舍 ,20157.75,176.2,4
1409,新华优阁 ,18488.671875,97.2359375,64
1410,新华国际公寓 ,17703.317073170732,89.26829268292683,41
1411,新华国际广场 ,11936.0,228.66666666666666,6
1412,新华大厦 ,13260.058823529413,175.11764705882354,17
1413,新华大院 ,13158.0,100.0,1
1414,新华学府星座 ,17163.83870967742,71.29032258064517,31
1415,新华学府春天 ,20577.275,267.375,40
1416,新华学府花园 ,18864.071428571428,291.1904761904762,42
1417,新华学府银座 ,18130.333333333332,175.0,3
1418,新华御湖上园 ,18557.484848484848,180.75757575757575,33
1419,新华御湖庄园 ,22682.647058823528,546.0882352941177,34
1420,新华徽府 ,17177.64285714286,221.5,14
1421,新华文景苑 ,16044.857142857143,260.0,7
1422,新华电脑学院宽越小区 ,10110.5,147.5,2
1423,新华路安置楼 ,11403.0,145.0,1
1424,新华阳光国际 ,15477.84090909091,152.52272727272728,44
1425,新园小区 ,14151.625,118.0625,8
1426,新地中心 ,30249.84,547.0,50
1427,新型宿舍 ,15904.0,132.0,1
1428,新城北宸紫郡 ,12343.047619047618,134.0,21
1429,新城国际 ,13392.833333333334,222.79999999999998,6
1430,新城家园(肥西县) ,10480.533333333333,115.46666666666667,15
1431,新城桃李郡 ,15084.0,148.0,1
1432,新城花园 ,11619.7,165.53,10
1433,新天地广场公寓 ,11948.8,73.6,10
1434,新安商城 ,16324.0,158.33333333333334,3
1435,新安江花园 ,10280.2,147.2,5
1436,新安罗马花园 ,12796.1,128.79000000000002,10
1437,新安苑 ,12216.52380952381,124.0,21
1438,新年新村 ,12762.555555555555,128.0,9
1439,新庐国际 ,9291.0,89.0,1
1440,新恒生大厦 ,11495.2,97.8,5
1441,新慧金水岸北区 ,9003.057142857142,87.50514285714286,175
1442,新慧金水岸南区 ,8709.934210526315,109.40789473684211,76
1443,新文采花园 ,13642.466666666667,174.01333333333332,15
1444,新时代广场 ,16476.166666666668,216.0,6
1445,新景花园 ,17489.0,204.23076923076923,26
1446,新桐小区 ,14807.75,140.75,4
1447,新河埂小区 ,13531.0,95.0,1
1448,新泉嘉园 ,13313.42857142857,143.14285714285714,7
1449,新海家园A区 ,10856.96,88.68,25
1450,新海家园B区 ,11477.833333333334,98.16666666666667,18
1451,新海家园C区 ,11039.192307692309,94.57692307692308,26
1452,新海尚宸家园 ,11994.946666666667,98.55199999999999,75
1453,新站中心集贸市场 ,10911.75,99.125,16
1454,新艺苑 ,17273.47619047619,159.66666666666666,21
1455,新苑小区 ,12111.0625,100.1875,16
1456,新荷北苑 ,12972.857142857143,114.21428571428571,7
1457,新荷园南区 ,13303.8,111.2,5
1458,新蚌埠路贺鹏鞋业职工宿舍楼 ,10975.0,162.8,1
1459,新西南华庭 ,14852.42857142857,176.64285714285714,14
1460,新西茗阁 ,14365.886363636364,73.68863636363636,44
1461,新都花园 ,12459.833333333334,100.33333333333333,6
1462,新鑫公寓 ,11655.0,96.0,1
1463,新鸿安公寓 ,16269.0,218.0,1
1464,新鸿意瀚海星座 ,13406.30357142857,77.85714285714286,56
1465,方兴园 ,12456.8,127.6,10
1466,方兴园北区 ,9882.5,84.0,2
1467,方兴园南区 ,12747.0,80.0,1
1468,方兴桃园 ,11017.0,102.5,2
1469,方圆华庭 ,11555.846153846154,145.07692307692307,13
1470,方圆居 ,16041.42857142857,140.85714285714286,7
1471,方桥小区 ,13717.692307692309,101.0,13
1472,方桥新镇 ,9469.0,76.33333333333333,3
1473,无为路 ,21354.266666666666,155.66666666666666,15
1474,日月名邸 ,14403.4,136.4,5
1475,旭日长安 ,13433.03125,126.0,32
1476,旭景家园 ,14445.0,195.0,1
1477,旭辉御府 ,20198.920634920636,238.74603174603175,126
1478,旭辉湖山源著 ,25755.58620689655,580.1896551724138,58
1479,旭辉花园 ,26037.65625,409.375,32
1480,时代华庭 ,15902.0,202.5,2
1481,时光印象 ,21793.18181818182,251.0909090909091,11
1482,时光原著 ,18997.5625,171.125,32
1483,时尚家园 ,17470.0,223.0,1
1484,旺兴商业街东区 ,7710.0,78.0,1
1485,旺兴商业街西区 ,8713.0,88.0,1
1486,昆仑花园 ,14977.615384615385,116.3076923076923,13
1487,明光小区 ,13732.4,62.0,5
1488,明光巷 ,13449.0,86.5,2
1489,明光巷10号 ,11416.0,70.0,1
1490,明光路4号 ,13843.0,95.0,1
1491,明光路78号 ,12431.0,90.0,1
1492,明光路82号 ,12983.0,75.0,1
1493,明发商业广场 ,13116.829787234043,168.91489361702128,47
1494,明天集团 ,13149.333333333334,116.0,3
1495,明星苑 ,10616.0,107.5,2
1496,明月苑 ,16867.333333333332,203.83333333333334,6
1497,明珠创世纪花园 ,15922.9,184.2,10
1498,明珠华庭 ,12442.0625,169.1875,16
1499,明珠小区 ,11371.333333333334,105.77777777777777,9
1500,明珠湖畔 ,16982.05128205128,166.25641025641025,39
1501,明珠苑 ,18717.0,292.3333333333333,3
1502,明皇家园 ,8960.833333333334,76.83333333333333,12
1503,明远新村 ,13285.166666666666,160.72222222222223,18
1504,星光佳苑 ,9539.6875,95.5,16
1505,星光国际广场 ,12017.9375,134.11875,16
1506,星河家园西区 ,11196.23076923077,137.3846153846154,13
1507,星海世纪广场 ,11098.285714285714,157.71428571428572,7
1508,星海四季经典园 ,18105.5,239.5,8
1509,星海城 ,18293.909090909092,126.21818181818183,22
1510,星海苑 ,14927.0,178.5,6
1511,星海都市公馆 ,20614.333333333332,306.0,3
1512,星辰花园 ,17101.5,311.5,4
1513,星隆购物广场 ,14397.888888888889,145.52777777777777,36
1514,春华园 ,10037.0,160.0,1
1515,春天大厦 ,13762.363636363636,235.0909090909091,11
1516,春晓翠庭 ,15680.785714285714,160.57142857142858,14
1517,春晖田逸苑 ,15747.7,209.0,10
1518,春晖苑 ,12135.0,150.0,1
1519,春景花园 ,12918.903846153846,138.71153846153845,52
1520,春茂花苑 ,10160.923076923076,123.3076923076923,13
1521,春雨花园 ,14475.5,101.65625,32
1522,晨光苑 ,14286.777777777777,108.33333333333333,9
1523,晨光苑北苑 ,13637.0,180.0,1
1524,晨欣园 ,14573.677419354839,166.58064516129033,31
1525,晨阳世纪城 ,11086.052631578947,143.21052631578948,19
1526,晨风苑 ,16221.666666666666,284.8,6
1527,普天合电world庐州公馆 ,20855.166666666668,241.6,6
1528,景城花园 ,14433.0,239.0,1
1529,景尚名郡 ,15684.925925925925,106.11728395061728,81
1530,景河花园 ,9175.42857142857,86.42857142857143,7
1531,景治园 ,15527.857142857143,190.42857142857142,14
1532,景泰苑 ,12856.625,155.125,8
1533,景祥大厦 ,12573.0,154.75,8
1534,景色家园 ,14536.333333333334,261.6666666666667,3
1535,景色小区 ,14049.5,113.5,4
1536,景荣花园 ,11030.0625,89.4609375,64
1537,景观庭苑 ,13055.5,192.5,2
1538,景辉家园 ,11258.0,127.5,2
1539,晶体管厂宿舍 ,12243.4,82.8,10
1540,晶品苑小区 ,7890.0,71.0,1
1541,曙光名阁 ,12784.833333333334,120.66666666666667,6
1542,曙光新村 ,13785.869565217392,93.5,23
1543,曙光苑小区 ,18712.333333333332,267.6666666666667,6
1544,曙光路17号 ,13683.333333333334,146.0,3
1545,曙光路21号省水安 ,13957.0,100.0,2
1546,曙光路3号省水安 ,14779.315789473685,105.3157894736842,19
1547,曙光路47号 ,17500.0,112.0,1
1548,曙光路51号 ,13667.0,82.0,1
1549,曙光路60号 ,15596.333333333334,114.33333333333333,3
1550,曙光路91号 ,14631.333333333334,88.16666666666667,6
1551,曙安新村 ,16000.5,92.5,2
1552,曙宏南苑 ,13489.875,149.8625,40
1553,曙宏新村 ,13878.903846153846,120.34615384615384,52
1554,曙苑新村 ,12112.0,72.0,1
1555,曹郢巷14号 ,14941.5,115.0,2
1556,曹郢路11号 ,12795.0,63.0,1
1557,月亮湾亲水嘉园 ,11468.592592592593,121.95555555555556,54
1558,月亮湾亲水嘉园南区 ,15433.0,195.0,2
1559,月半湾青年公寓 ,14078.714285714286,94.66666666666667,21
1560,朗峰大厦 ,15130.5,77.0,6
